IMEI,total_duration,dropoff_datetime,pickup_datetime,user_on_booking_lat_long,user_on_dropoff_lat_long
864000000000000,449572,2023-07-22 05:42:13,2023-07-22 05:34:43,"2.92256,101.6397417","2.9221203,101.6569023"
864000000000000,252586,2023-05-27 22:12:43,2023-05-27 22:08:31,"2.9211673,101.6372459","2.9184911,101.6417504"
864000000000000,621069,2023-05-10 23:38:01,2023-05-10 23:27:40,"2.9286735,101.6546093","2.9253947,101.6379191"
864000000000000,443210,2023-06-25 19:39:44,2023-06-25 19:32:21,"2.9160744,101.6457329","2.9205785,101.6378088"
864000000000000,493891,2023-04-17 07:01:02,2023-04-17 06:52:48,"2.9250783,101.6374783","2.9266947,101.6509947"
864000000000000,525979,2023-07-06 19:32:20,2023-07-06 19:23:34,"2.9090722,101.6627481","2.9198036,101.6566878"
864000000000000,291934,2023-05-29 20:33:37,2023-05-29 20:28:46,"2.9217863,101.6510893","2.9163901,101.6456295"
864000000000000,197221,2023-07-02 08:28:08,2023-07-02 08:24:51,"2.9197075,101.6567461","2.9147803,101.6574657"
864000000000000,471018,2023-06-07 19:55:01,2023-06-07 19:47:10,"2.928561,101.6548889","2.9181274,101.6491843"
864000000000000,421186,2023-07-28 08:37:36,2023-07-28 08:30:35,"2.9155946,101.6492507","2.9286308,101.6547691"
864000000000000,791085,2023-05-19 16:15:37,2023-05-19 16:02:26,"2.9236022,101.6551444","2.9158047,101.6409409"
864000000000000,108534,2023-06-02 08:56:38,2023-06-02 08:54:50,"2.9225341,101.6397277","2.9223583,101.6397487"
864000000000000,363264,2023-05-28 18:47:07,2023-05-28 18:41:03,"2.923397,101.6356587","2.9200563,101.6363463"
864000000000000,412387,2023-04-16 19:12:45,2023-04-16 19:05:52,"2.9135986,101.6555849","2.9245388,101.6513027"
864000000000000,378286,2023-04-21 15:42:33,2023-04-21 15:36:14,"2.9173187,101.6496954","2.9230429,101.6341023"
864000000000000,405044,2023-04-21 18:59:57,2023-04-21 18:53:11,"2.9217379,101.6512083","2.918616,101.646017"
864000000000000,803137,2023-07-07 12:26:57,2023-07-07 12:13:34,"2.9226521,101.6509992","2.926627,101.6516406"
864000000000000,579187,2023-07-07 14:10:25,2023-07-07 14:00:45,"2.92279,101.6509617","2.9306455,101.6475242"
863000000000000,27219,2023-05-01 16:23:12,2023-05-01 16:22:45,"2.9355918,101.6410685","2.9356306,101.6410781"
864000000000000,309802,2023-04-08 20:00:38,2023-04-08 19:55:28,"2.9167853,101.6497346","2.9220067,101.6510262"
863000000000000,2457532,2023-04-15 23:42:31,2023-04-15 23:01:34,"2.9356737,101.6409983","2.9355389,101.6410144"
864000000000000,818582,2023-05-21 19:44:17,2023-05-21 19:30:38,"2.9284973,101.6549725","2.9212527,101.6373573"
864000000000000,1443336,2023-05-30 23:34:20,2023-05-30 23:10:17,"2.9394286,101.6653568","2.9136985,101.6553033"
864000000000000,424283,2023-05-20 01:49:39,2023-05-20 01:42:35,"2.9223967,101.6397946","2.9208,101.6557373"
864000000000000,1505683,2023-05-24 08:54:40,2023-05-24 08:29:34,"2.9285267,101.6547802","2.9250305,101.637397"
863000000000000,930981,2023-04-09 20:10:16,2023-04-09 19:54:45,"2.93563,101.641145","2.9357062,101.641065"
864000000000000,45054,2023-05-27 02:08:31,2023-05-27 02:07:46,"2.9231795,101.6340997","2.9231366,101.6338967"
864000000000000,743863,2023-05-05 19:43:40,2023-05-05 19:31:16,"2.9137851,101.6554215","2.922565,101.6513338"
864000000000000,596799,2023-04-22 12:43:06,2023-04-22 12:33:09,"2.920798,101.638075","2.9216975,101.6510154"
863000000000000,18491,2023-07-18 14:36:20,2023-07-18 14:36:02,"2.9245102,101.6610462","2.9244423,101.6608157"
864000000000000,672247,2023-06-23 12:44:52,2023-06-23 12:33:39,"2.9221226,101.6344192","2.934044,101.6313517"
864000000000000,71142,2023-06-08 20:21:42,2023-06-08 20:20:31,"2.9200067,101.6364064","2.9202022,101.636418"
864000000000000,623186,2023-05-18 01:27:45,2023-05-18 01:17:21,"2.923652,101.6616387","2.9218409,101.6606833"
864000000000000,415832,2023-04-16 21:34:19,2023-04-16 21:27:23,"2.9221365,101.6343003","2.9188054,101.6366227"
864000000000000,135058,2023-07-18 13:23:09,2023-07-18 13:20:54,"2.9147901,101.657444","2.9183292,101.6573201"
864000000000000,160529,2023-05-10 11:53:03,2023-05-10 11:50:22,"2.9254469,101.6377974","2.921965,101.6387078"
864000000000000,360009,2023-06-12 19:54:19,2023-06-12 19:48:19,"2.9212221,101.6557156","2.9217567,101.6510053"
864000000000000,796409,2023-07-13 19:04:27,2023-07-13 18:51:10,"2.9216807,101.6510687","2.9090376,101.6626169"
864000000000000,350122,2023-06-12 19:51:39,2023-06-12 19:45:49,"2.9136378,101.655305","2.9225942,101.6513677"
864000000000000,507951,2023-05-13 22:35:59,2023-05-13 22:27:31,"2.913269,101.6554021","2.9223808,101.6408002"
864000000000000,62232,2023-06-11 13:13:34,2023-06-11 13:12:32,"2.9241493,101.6611016","2.9245042,101.6608467"
864000000000000,292434,2023-05-03 22:44:03,2023-05-03 22:39:11,"2.9231334,101.6340441","2.9250675,101.6374898"
864000000000000,367560,2023-06-13 17:00:45,2023-06-13 16:54:37,"2.9212935,101.6506886","2.9216647,101.650945"
864000000000000,375532,2023-05-08 17:20:52,2023-05-08 17:14:36,"2.9212141,101.6371976","2.9274514,101.6330776"
864000000000000,727085,2023-07-23 00:41:59,2023-07-23 00:29:52,"2.9148099,101.6574359","2.9197867,101.6568277"
864000000000000,332258,2023-05-29 15:23:40,2023-05-29 15:18:08,"2.92375,101.6340396","2.9227334,101.6427459"
864000000000000,3240769,2023-06-28 18:48:19,2023-06-28 17:54:18,"2.9356002,101.641061","2.9355442,101.6410218"
864000000000000,1117142,2023-05-17 17:57:47,2023-05-17 17:39:10,"2.9232403,101.6342151","2.9207171,101.63804"
864000000000000,450517,2023-05-27 16:50:22,2023-05-27 16:42:52,"2.9355886,101.6411354","2.935442,101.6409242"
864000000000000,319461,2023-06-18 00:29:39,2023-06-18 00:24:19,"2.914813,101.6574832","2.9197572,101.6567091"
864000000000000,473104,2023-05-05 23:28:20,2023-05-05 23:20:27,"2.9235102,101.6617349","2.9183472,101.6573528"
864000000000000,840000,2023-07-22 23:00:30,2023-07-22 22:46:30,"2.9217725,101.6510427","2.922343,101.6397652"
864000000000000,154825,2023-04-17 22:17:30,2023-04-17 22:14:56,"2.923482,101.6357162","2.9201484,101.636307"
864000000000000,560673,2023-07-07 13:51:15,2023-07-07 13:41:54,"2.92512,101.6374917","2.9320149,101.6484687"
864000000000000,519458,2023-04-13 08:03:29,2023-04-13 07:54:50,"2.9162446,101.6457473","2.9288734,101.6547377"
864000000000000,616547,2023-04-20 22:38:04,2023-04-20 22:27:47,"2.9308057,101.64754","2.9255187,101.6554005"
864000000000000,530248,2023-04-19 14:43:10,2023-04-19 14:34:20,"2.9136295,101.6552276","2.922142,101.650995"
864000000000000,496589,2023-05-11 18:37:51,2023-05-11 18:29:34,"2.9338966,101.6364244","2.9231285,101.6340693"
864000000000000,392941,2023-04-11 20:09:58,2023-04-11 20:03:25,"2.9185494,101.6460591","2.9200859,101.6363916"
864000000000000,300751,2023-05-24 22:36:11,2023-05-24 22:31:10,"2.9216746,101.6509456","2.9229994,101.6391125"
864000000000000,529884,2023-07-23 08:44:56,2023-07-23 08:36:06,"2.9088784,101.6628698","2.9137959,101.6588944"
864000000000000,932383,2023-04-28 22:01:18,2023-04-28 21:45:46,"2.923825,101.6351633","2.9235205,101.6589611"
864000000000000,548953,2023-05-19 01:59:58,2023-05-19 01:50:49,"2.9199922,101.6364151","2.9210519,101.6558381"
864000000000000,509216,2023-07-17 19:32:07,2023-07-17 19:23:38,"2.9090346,101.6627924","2.9197023,101.6567373"
864000000000000,2609576,2023-06-11 09:52:56,2023-06-11 09:09:27,"2.9146785,101.6669596","2.9152299,101.668784"
864000000000000,6533930,2023-06-05 03:10:00,2023-06-05 01:21:06,"2.9197367,101.65671","2.9196296,101.6567307"
864000000000000,16972,2023-04-26 12:43:25,2023-04-26 12:43:08,"2.9195694,101.6566929","2.9197215,101.6567756"
864000000000000,1067259,2023-07-08 22:00:14,2023-07-08 21:42:27,"2.9216741,101.6501115","2.9335203,101.638491"
864000000000000,377417,2023-05-03 01:55:32,2023-05-03 01:49:14,"2.9110277,101.6392569","2.923573,101.6359681"
864000000000000,451642,2023-05-05 17:10:45,2023-05-05 17:03:14,"2.9189971,101.6519042","2.9224093,101.6397888"
864000000000000,598740,2023-05-20 18:23:35,2023-05-20 18:13:36,"2.9306492,101.6379241","2.9213062,101.6370807"
864000000000000,144137,2023-06-17 14:59:50,2023-06-17 14:57:26,"2.9132558,101.6555982","2.9179891,101.6576097"
864000000000000,362067,2023-06-22 19:15:54,2023-06-22 19:09:52,"2.9232704,101.6341102","2.9250633,101.6374442"
864000000000000,528920,2023-05-31 20:58:33,2023-05-31 20:49:44,"2.9137194,101.6553255","2.9137568,101.655339"
864000000000000,151461,2023-04-17 09:52:40,2023-04-17 09:50:08,"2.9230067,101.6341483","2.9232359,101.6340253"
864000000000000,3509270,2023-04-24 12:57:10,2023-04-24 11:58:40,"2.9357952,101.6422658","2.9357871,101.6411632"
864000000000000,410222,2023-05-25 00:10:11,2023-05-25 00:03:21,"2.9338216,101.6365928","2.9233184,101.6357885"
864000000000000,848960,2023-07-25 19:42:54,2023-07-25 19:28:45,"2.9234783,101.6615517","2.9211346,101.6413368"
864000000000000,260767,2023-06-28 09:14:46,2023-06-28 09:10:26,"2.923462,101.6340214","2.930457,101.6379164"
864000000000000,262701,2023-07-25 10:11:01,2023-07-25 10:06:38,"2.9135914,101.655286","2.923936,101.6552486"
864000000000000,848739,2023-07-08 16:34:38,2023-07-08 16:20:29,"2.9246626,101.6330397","2.9217647,101.6510589"
864000000000000,207747,2023-07-08 01:02:40,2023-07-08 00:59:12,"2.9234934,101.6339943","2.92384,101.63577"
864000000000000,508020,2023-06-01 16:02:19,2023-06-01 15:53:51,"2.9242274,101.6359518","2.9217103,101.6510292"
864000000000000,200926,2023-04-20 21:16:12,2023-04-20 21:12:51,"2.9224636,101.6401833","2.920179,101.6363685"
864000000000000,777379,2023-05-25 22:30:25,2023-05-25 22:17:27,"2.9125457,101.654608","2.9161393,101.6505703"
864000000000000,241703,2023-05-12 14:11:58,2023-05-12 14:07:57,"2.9220357,101.6612912","2.9148147,101.6574657"
864000000000000,922367,2023-06-18 23:49:30,2023-06-18 23:34:07,"2.9207135,101.6612889","2.9224997,101.6396219"
864000000000000,190261,2023-06-27 17:03:09,2023-06-27 16:59:58,"2.919067,101.6569687","2.9137316,101.6552363"
864000000000000,131910,2023-05-26 17:30:00,2023-05-26 17:27:48,"2.9217677,101.6510034","2.9217819,101.6510304"
864000000000000,143171,2023-04-10 10:16:02,2023-04-10 10:13:39,"2.9243873,101.6373473","2.9304853,101.637955"
864000000000000,710112,2023-04-17 19:17:18,2023-04-17 19:05:28,"2.9231613,101.6547136","2.9201553,101.6363725"
864000000000000,236408,2023-06-03 12:31:10,2023-06-03 12:27:14,"2.9184817,101.6418601","2.9208564,101.6381006"
863000000000000,704874,2023-05-16 17:53:42,2023-05-16 17:41:57,"2.935623,101.6410293","2.9356071,101.6410456"
864000000000000,22912,2023-05-18 03:30:04,2023-05-18 03:29:41,"2.9223699,101.6397876","2.9223957,101.6398321"
864000000000000,324248,2023-04-10 13:43:45,2023-04-10 13:38:20,"2.9232086,101.6340893","2.9303792,101.6380975"
864000000000000,483394,2023-04-16 21:54:14,2023-04-16 21:46:11,"2.9136128,101.6552031","2.9160953,101.6493263"
864000000000000,499619,2023-07-22 13:14:11,2023-07-22 13:05:52,"2.933879,101.6312023","2.9201394,101.6367349"
864000000000000,151003,2023-04-27 08:33:03,2023-04-27 08:30:32,"2.9286488,101.6547009","2.9238859,101.6551709"
864000000000000,313569,2023-05-29 10:30:46,2023-05-29 10:25:32,"2.9220358,101.6610723","2.9238776,101.6551691"
864000000000000,700865,2023-07-18 06:47:29,2023-07-18 06:35:48,"2.9221905,101.6567746","2.908978,101.6630126"
864000000000000,856159,2023-04-10 18:38:09,2023-04-10 18:23:53,"2.923524,101.6554985","2.9162069,101.6406669"
864000000000000,310807,2023-07-16 01:04:33,2023-07-16 00:59:22,"2.9166037,101.6502101","2.9212815,101.6566039"
864000000000000,264705,2023-04-19 20:34:51,2023-04-19 20:30:27,"2.924312,101.6387656","2.9223652,101.6398522"
864000000000000,290717,2023-05-16 19:36:48,2023-05-16 19:31:57,"2.9201171,101.6364167","2.918385,101.6421506"
864000000000000,1744466,2023-07-02 01:47:15,2023-07-02 01:18:10,"2.9256776,101.6616525","2.923285,101.6356512"
864000000000000,401829,2023-05-03 08:47:27,2023-05-03 08:40:45,"2.9233284,101.6341508","2.9229506,101.6427624"
864000000000000,385683,2023-04-17 09:05:36,2023-04-17 08:59:10,"2.9223919,101.6398588","2.9188918,101.6519113"
864000000000000,674402,2023-05-18 00:47:15,2023-05-18 00:36:01,"2.9137065,101.6554704","2.9138205,101.6554182"
864000000000000,757403,2023-05-03 18:15:38,2023-05-03 18:03:01,"2.9223561,101.6539205","2.9219162,101.6609635"
864000000000000,221012,2023-04-28 15:13:39,2023-04-28 15:09:58,"2.9253811,101.6507566","2.9250023,101.6549806"
864000000000000,109478,2023-05-27 18:35:33,2023-05-27 18:33:43,"2.9234692,101.6340973","2.9231947,101.6340969"
864000000000000,35926,2023-04-23 02:49:07,2023-04-23 02:48:31,"2.9252122,101.6496129","2.9252479,101.6496746"
864000000000000,278413,2023-04-16 17:33:57,2023-04-16 17:29:18,"2.9212223,101.6558599","2.9137066,101.6554063"
864000000000000,365827,2023-04-26 07:59:13,2023-04-26 07:53:07,"2.9140981,101.6383242","2.9331736,101.6307778"
864000000000000,261250,2023-07-11 21:06:32,2023-07-11 21:02:10,"2.9136762,101.6554628","2.9196952,101.6575738"
864000000000000,236869,2023-04-15 19:25:56,2023-04-15 19:21:59,"2.9250876,101.6374866","2.9223085,101.6342897"
864000000000000,28795,2023-05-29 18:42:25,2023-05-29 18:41:56,"2.9223857,101.6397789","2.9224809,101.6394087"
864000000000000,610459,2023-05-30 00:48:08,2023-05-30 00:37:57,"2.9259179,101.6513508","2.9228935,101.6340574"
863000000000000,3498776,2023-05-07 14:21:10,2023-05-07 13:22:51,"2.9356416,101.6410493","2.9356478,101.6411025"
864000000000000,197950,2023-06-14 20:44:51,2023-06-14 20:41:33,"2.9249027,101.6374251","2.923496,101.6355334"
864000000000000,35135,2023-04-22 23:26:25,2023-04-22 23:25:49,"2.9209138,101.6374615","2.9211534,101.637365"
864000000000000,175922,2023-05-07 11:13:33,2023-05-07 11:10:37,"2.935605,101.641045","2.935605,101.641045"
864000000000000,466777,2023-07-06 00:15:54,2023-07-06 00:08:07,"2.9135879,101.6552713","2.9161999,101.6457972"
864000000000000,788748,2023-07-28 13:56:40,2023-07-28 13:43:31,"2.9234936,101.6357674","2.9307284,101.6474856"
863000000000000,2911829,2023-06-07 17:44:51,2023-06-07 16:56:19,"2.9355251,101.640952","2.9357089,101.6411207"
863000000000000,748260,2023-06-06 13:28:06,2023-06-06 13:15:38,"2.9356855,101.6410783","2.9357862,101.6422479"
864000000000000,290922,2023-05-05 20:08:08,2023-05-05 20:03:17,"2.9163948,101.6455817","2.9210585,101.6415105"
864000000000000,20978,2023-06-06 17:35:18,2023-06-06 17:34:57,"2.9305056,101.6379923","2.9305217,101.6379675"
864000000000000,518561,2023-04-18 22:28:51,2023-04-18 22:20:12,"2.9319987,101.6477402","2.9233829,101.6616651"
863000000000000,111655,2023-07-16 13:09:27,2023-07-16 13:07:35,"2.9356468,101.6410959","2.9358991,101.6415218"
864000000000000,4198191,2023-04-16 22:28:19,2023-04-16 21:18:21,"2.9146516,101.6669194","2.9146647,101.666818"
864000000000000,263618,2023-04-13 12:51:15,2023-04-13 12:46:51,"2.9197466,101.6566989","2.9240463,101.6551167"
864000000000000,1214034,2023-04-26 00:43:16,2023-04-26 00:23:02,"2.9228965,101.6417335","2.9285652,101.6547036"
864000000000000,1212977,2023-05-02 20:47:46,2023-05-02 20:27:33,"2.9211586,101.6372682","2.9229054,101.6427677"
864000000000000,606631,2023-06-09 22:07:26,2023-06-09 21:57:19,"2.9136511,101.6552961","2.9137425,101.6552867"
864000000000000,347308,2023-06-11 21:09:14,2023-06-11 21:03:27,"2.9164587,101.6456107","2.9217224,101.6509762"
864000000000000,150219,2023-04-08 23:58:55,2023-04-08 23:56:24,"2.9224269,101.6397236","2.9224128,101.6397535"
864000000000000,520887,2023-06-01 01:47:46,2023-06-01 01:39:05,"2.9137208,101.6554149","2.9137425,101.6553272"
864000000000000,258602,2023-07-25 04:10:23,2023-07-25 04:06:04,"2.933367,101.6386603","2.9339942,101.6313809"
864000000000000,558815,2023-05-16 23:15:33,2023-05-16 23:06:14,"2.9196245,101.6567623","2.9236199,101.6616824"
864000000000000,576406,2023-04-10 13:08:46,2023-04-10 12:59:10,"2.9222017,101.63941","2.9340755,101.6364996"
864000000000000,438868,2023-04-11 15:39:08,2023-04-11 15:31:49,"2.9189191,101.6518669","2.9223426,101.6396952"
864000000000000,305074,2023-07-27 08:38:04,2023-07-27 08:32:59,"2.922015,101.6343283","2.9303835,101.6378696"
864000000000000,408445,2023-07-03 09:10:21,2023-07-03 09:03:33,"2.9254801,101.6379175","2.9218097,101.6511456"
864000000000000,474744,2023-04-21 15:23:56,2023-04-21 15:16:02,"2.925475,101.6378233","2.9243383,101.6375417"
864000000000000,416774,2023-05-29 08:57:02,2023-05-29 08:50:06,"2.923155,101.634135","2.9229733,101.6427517"
864000000000000,133949,2023-04-12 02:47:58,2023-04-12 02:45:44,"2.9231008,101.6342802","2.9234792,101.6355548"
864000000000000,927676,2023-05-13 18:43:18,2023-05-13 18:27:51,"2.9200854,101.636526","2.9164408,101.6456342"
864000000000000,414044,2023-05-22 14:29:01,2023-05-22 14:22:07,"2.9218139,101.6511987","2.9236818,101.6613718"
864000000000000,1052493,2023-07-19 00:40:02,2023-07-19 00:22:29,"2.9222912,101.6396232","2.9152795,101.6687448"
864000000000000,778482,2023-05-23 23:44:48,2023-05-23 23:31:49,"2.9250802,101.637499","2.9285289,101.6549457"
864000000000000,225004,2023-06-10 15:39:21,2023-06-10 15:35:36,"2.9232227,101.633984","2.9250999,101.6375107"
864000000000000,1204127,2023-04-24 10:14:57,2023-04-24 09:54:53,"2.9196782,101.6573634","2.9202084,101.6363863"
864000000000000,647336,2023-06-04 21:20:14,2023-06-04 21:09:26,"2.9237083,101.6617783","2.9250833,101.637435"
864000000000000,788413,2023-07-11 03:27:08,2023-07-11 03:14:00,"2.9231948,101.6337911","2.9231331,101.6339462"
864000000000000,16519,2023-05-27 00:42:01,2023-05-27 00:41:45,"2.9224727,101.6396312","2.9223827,101.6398149"
864000000000000,799308,2023-06-14 17:29:19,2023-06-14 17:16:00,"2.9201067,101.6363611","2.9216853,101.6510527"
863000000000000,3256392,2023-04-30 11:06:45,2023-04-30 10:12:29,"2.9358091,101.6428013","2.9356495,101.6410774"
863000000000000,138486,2023-06-23 16:44:22,2023-06-23 16:42:03,"2.9243391,101.6607437","2.9243391,101.6607437"
864000000000000,4559216,2023-06-11 10:17:27,2023-06-11 09:01:27,"2.9146727,101.6669663","2.9145773,101.666971"
863000000000000,282090,2023-04-12 21:30:17,2023-04-12 21:25:35,"2.9357212,101.6411448","2.9353834,101.6407434"
864000000000000,697869,2023-07-07 13:18:04,2023-07-07 13:06:26,"2.9230265,101.6340448","2.9319814,101.648151"
864000000000000,1119852,2023-04-17 19:28:47,2023-04-17 19:10:07,"2.9254818,101.6377949","2.9285725,101.6548527"
864000000000000,782365,2023-06-24 15:35:17,2023-06-24 15:22:15,"2.9231407,101.634088","2.925108,101.6374942"
864000000000000,179883,2023-04-24 20:37:36,2023-04-24 20:34:36,"2.9247488,101.6374499","2.9231282,101.6340812"
864000000000000,190290,2023-04-13 13:04:48,2023-04-13 13:01:38,"2.9220793,101.6343834","2.9250901,101.6375212"
864000000000000,2197918,2023-07-19 21:46:44,2023-07-19 21:10:06,"2.9147046,101.6669483","2.9148379,101.6669556"
864000000000000,408948,2023-04-14 07:58:03,2023-04-14 07:51:14,"2.9224825,101.6347297","2.9229076,101.6428229"
863000000000000,940845,2023-04-29 11:31:38,2023-04-29 11:15:57,"2.9356791,101.641237","2.9356007,101.6410777"
864000000000000,700831,2023-06-26 12:28:11,2023-06-26 12:16:31,"2.9286545,101.6545255","2.9254501,101.6377673"
863000000000000,44217,2023-07-14 15:11:37,2023-07-14 15:10:52,"2.9247082,101.6610775","2.9244257,101.660794"
867000000000000,216716,2023-06-04 21:57:59,2023-06-04 21:54:22,"2.9235866,101.6359933","2.9223007,101.6397617"
864000000000000,618030,2023-07-10 19:52:30,2023-07-10 19:42:12,"2.9217962,101.6510552","2.9255033,101.6378181"
864000000000000,193721,2023-06-12 22:55:59,2023-06-12 22:52:45,"2.9249567,101.6374142","2.923297,101.6341253"
864000000000000,782072,2023-05-18 21:40:07,2023-05-18 21:27:05,"2.9155116,101.6492826","2.9136478,101.6552875"
864000000000000,1550925,2023-06-24 19:04:15,2023-06-24 18:38:24,"2.9220243,101.6343449","2.9218122,101.6511293"
863000000000000,77708,2023-05-31 19:10:38,2023-05-31 19:09:20,"2.9246355,101.6614066","2.9244444,101.6608008"
864000000000000,66832,2023-04-10 17:35:55,2023-04-10 17:34:48,"2.9135899,101.6552419","2.9135852,101.6552556"
864000000000000,410708,2023-05-19 23:26:54,2023-05-19 23:20:03,"2.9223901,101.6397548","2.9162614,101.6502808"
864000000000000,37241,2023-05-02 22:12:06,2023-05-02 22:11:29,"2.9226408,101.6563054","2.9224665,101.6562385"
864000000000000,153977,2023-06-01 13:50:51,2023-06-01 13:48:17,"2.9247624,101.637215","2.9304435,101.638029"
864000000000000,472546,2023-05-30 10:12:12,2023-05-30 10:04:19,"2.9254203,101.637844","2.9218133,101.6510876"
864000000000000,760213,2023-04-23 21:19:45,2023-04-23 21:07:04,"2.9231847,101.6339931","2.9243219,101.6372308"
864000000000000,506483,2023-04-15 14:00:39,2023-04-15 13:52:13,"2.9231403,101.6339688","2.9221199,101.6343364"
864000000000000,658368,2023-07-11 21:39:27,2023-07-11 21:28:29,"2.9155711,101.6492462","2.9287447,101.6545688"
864000000000000,290572,2023-04-17 14:08:50,2023-04-17 14:03:59,"2.9221202,101.6612484","2.9147845,101.6577281"
864000000000000,7592480,2023-06-19 21:36:29,2023-06-19 19:29:57,"2.9146727,101.6669321","2.9146432,101.6669411"
864000000000000,334049,2023-05-24 03:00:58,2023-05-24 02:55:24,"2.9230705,101.6340735","2.9250528,101.6375055"
864000000000000,230080,2023-05-29 20:37:30,2023-05-29 20:33:39,"2.9230399,101.6341114","2.9234401,101.6356934"
864000000000000,1371809,2023-07-01 23:42:22,2023-07-01 23:19:30,"2.9395291,101.6653832","2.9136568,101.655302"
864000000000000,846303,2023-05-19 14:10:46,2023-05-19 13:56:40,"2.9318368,101.6477277","2.918237,101.6489516"
864000000000000,536645,2023-05-19 17:45:23,2023-05-19 17:36:27,"2.9186075,101.6514184","2.9234548,101.6340576"
864000000000000,299927,2023-04-13 11:14:46,2023-04-13 11:09:46,"2.9231431,101.6426885","2.9230305,101.6340721"
864000000000000,3130305,2023-04-16 23:47:50,2023-04-16 22:55:40,"2.9196738,101.6569175","2.9209586,101.6558889"
864000000000000,501302,2023-06-18 21:08:52,2023-06-18 21:00:30,"2.9200481,101.6363863","2.9183824,101.6460013"
864000000000000,419568,2023-06-15 18:13:59,2023-06-15 18:06:59,"2.9136124,101.6553671","2.9184579,101.6461663"
864000000000000,277405,2023-06-05 00:14:38,2023-06-05 00:10:01,"2.9251224,101.649538","2.9211882,101.6556877"
864000000000000,748542,2023-07-11 22:51:45,2023-07-11 22:39:16,"2.9211567,101.65616","2.9216264,101.6563595"
864000000000000,400042,2023-04-14 11:48:23,2023-04-14 11:41:43,"2.9217776,101.651005","2.9223736,101.6395986"
864000000000000,240301,2023-04-25 14:15:25,2023-04-25 14:11:25,"2.9252668,101.6496078","2.9226287,101.6512113"
864000000000000,877052,2023-06-04 12:31:35,2023-06-04 12:16:58,"2.9147827,101.6669449","2.921734,101.6510468"
864000000000000,247393,2023-06-15 19:46:01,2023-06-15 19:41:53,"2.925392,101.6378604","2.9224294,101.6398137"
864000000000000,211004,2023-07-03 12:06:45,2023-07-03 12:03:14,"2.9229883,101.6359194","2.9229629,101.6340932"
864000000000000,452160,2023-04-20 21:31:32,2023-04-20 21:24:00,"2.9155062,101.6502287","2.9286281,101.654808"
864000000000000,3528638,2023-04-15 23:10:02,2023-04-15 22:11:14,"2.9357072,101.6410416","2.9356235,101.6410361"
864000000000000,509751,2023-05-17 20:18:09,2023-05-17 20:09:40,"2.9163116,101.645808","2.9202478,101.6362539"
864000000000000,726344,2023-06-15 21:06:40,2023-06-15 20:54:34,"2.9135883,101.65528","2.9201427,101.6366124"
864000000000000,589072,2023-04-13 20:32:55,2023-04-13 20:23:06,"2.9255083,101.6378533","2.9307659,101.6475758"
863000000000000,19953,2023-07-17 10:49:49,2023-07-17 10:49:29,"2.9244157,101.6609062","2.9244475,101.6608266"
864000000000000,1008904,2023-07-18 11:07:17,2023-07-18 10:50:28,"2.9218274,101.6510041","2.92168,101.6510958"
864000000000000,629335,2023-04-19 10:39:49,2023-04-19 10:29:20,"2.9161806,101.646004","2.9219616,101.660814"
864000000000000,490041,2023-07-21 14:18:12,2023-07-21 14:10:02,"2.9307317,101.6475817","2.9254182,101.6378573"
864000000000000,866428,2023-06-29 07:43:51,2023-06-29 07:29:25,"2.9232122,101.6340031","2.9306878,101.6475525"
864000000000000,29638,2023-04-28 00:43:52,2023-04-28 00:43:22,"2.9208423,101.6563678","2.9213284,101.6556862"
864000000000000,758752,2023-06-20 21:25:45,2023-06-20 21:13:06,"2.9153645,101.6493409","2.9285824,101.65485"
864000000000000,293942,2023-04-08 19:10:58,2023-04-08 19:06:05,"2.9304383,101.6376088","2.9250294,101.6374937"
864000000000000,690319,2023-05-24 09:23:21,2023-05-24 09:11:51,"2.9185019,101.641852","2.923905,101.6551212"
864000000000000,40095,2023-04-17 21:06:58,2023-04-17 21:06:18,"2.9247554,101.637402","2.9254098,101.6376969"
864000000000000,685304,2023-06-11 20:02:24,2023-06-11 19:50:59,"2.9217605,101.6509704","2.9232895,101.6356465"
864000000000000,734028,2023-04-08 23:35:11,2023-04-08 23:22:57,"2.9155251,101.6502668","2.928599,101.6548322"
863000000000000,163060,2023-05-31 19:34:32,2023-05-31 19:31:49,"2.9245023,101.6607524","2.9243938,101.6608224"
864000000000000,83604,2023-07-27 12:46:25,2023-07-27 12:45:02,"2.9233037,101.6337941","2.9233883,101.6340585"
864000000000000,273864,2023-04-27 14:26:48,2023-04-27 14:22:14,"2.9251565,101.6374813","2.9201303,101.6363583"
863000000000000,14244,2023-07-17 12:48:53,2023-07-17 12:48:38,"2.9242974,101.6607759","2.9243926,101.6608083"
864000000000000,365251,2023-07-08 13:28:38,2023-07-08 13:22:33,"2.9219827,101.651015","2.9255879,101.6376497"
864000000000000,524457,2023-07-24 18:54:08,2023-07-24 18:45:24,"2.9218083,101.6510678","2.9254557,101.6377985"
863000000000000,2232741,2023-07-19 13:34:05,2023-07-19 12:56:52,"2.9244848,101.6607605","2.924455,101.661063"
864000000000000,0,1970-01-01 07:59:59,2023-04-28 14:01:03,"2.9323362,101.648119","-1.0,-1.0"
864000000000000,620775,2023-07-10 21:43:21,2023-07-10 21:33:01,"2.9215886,101.6502695","2.9254636,101.6379238"
864000000000000,416569,2023-04-09 19:12:20,2023-04-09 19:05:23,"2.9212148,101.650735","2.9250984,101.6375551"
